,Rating,Seating Capacity,Average Meal Price,Marketing Budget,Social Media Followers,Chef Experience Years,Number of Reviews,Avg Review Length,Ambience Score,Service Quality Score,Weekend Reservations,Weekday Reservations,Revenue,Location_Rural,Location_Suburban,Cuisine_French,Cuisine_Indian,Cuisine_Italian,Cuisine_Japanese,Cuisine_Mexican,Parking Availability_Yes
203,3.5,67,59.47,3482.0,42354.0,16,325,129.23327819193355,8.9,5.2,11,7,904714.47,0,1,1,0,0,0,0,1
204,4.6,52,43.6,2048.0,23729.0,17,157,271.0617535226331,5.1,8.4,17,17,526321.65,0,1,0,0,0,0,0,0
205,3.9,37,32.8,974.0,10205.0,19,305,177.87754896479956,4.1,2.6,2,11,291136.05,1,0,0,0,0,0,1,0
206,4.8,53,27.11,1058.0,13989.0,12,128,288.41177655070135,6.7,5.8,3,20,336081.75,0,1,0,0,0,0,1,0
207,3.9,33,41.19,1943.0,21259.0,9,439,130.3306110537818,6.6,1.0,18,25,317106.75,1,0,0,0,0,0,0,1
208,4.5,86,53.17,7187.75,73821.0,8,579,59.31115756585807,1.8,8.1,84,10,1035240.81,0,0,0,0,1,0,0,1
209,3.9,74,31.96,4208.0,42784.0,9,391,84.51535492084007,3.1,2.8,66,10,541555.92,0,0,0,0,0,0,1,1
210,3.5,83,71.6,4178.0,40934.0,5,354,104.26760815370623,5.4,4.5,6,51,1324526.1,0,0,0,0,0,1,0,1
211,3.4,84,38.14,1721.0,23946.0,10,774,209.99242519592096,4.3,5.8,8,29,723411.42,0,0,0,1,0,0,0,1
212,3.9,41,30.62,1215.0,18734.0,5,969,95.27197417360588,3.9,2.3,3,0,287826.04,1,0,0,1,0,0,0,1
213,4.5,82,33.05,3257.0,41958.0,14,258,145.37463098878487,5.0,9.3,54,51,625631.55,0,0,0,0,0,0,1,0
214,4.2,67,48.0,1924.0,24893.0,18,60,248.84670603387863,3.6,5.2,22,14,732682.65,0,1,0,0,1,0,0,1
215,4.4,63,51.29,3629.0,39929.0,7,195,81.18975378201313,4.1,3.1,10,27,727975.81,0,1,0,0,1,0,0,0
216,3.6,68,57.67,1284.0,12332.0,8,84,70.12003457531117,8.0,7.6,64,62,884598.66,0,1,1,0,0,0,0,1
217,4.0,36,74.23,814.0,11430.0,5,616,184.992557427849,5.6,9.0,3,4,601073.43,1,0,0,0,0,1,0,0
218,3.1,75,50.29,1939.0,19150.0,6,400,224.5172548284616,8.9,9.2,8,44,848344.33,0,0,0,0,1,0,0,1
219,4.6,74,42.07,5747.0,61983.0,9,589,277.73829707351854,9.5,4.9,41,40,714291.74,0,0,0,0,0,0,0,1
220,5.0,73,73.73,5911.0,66446.0,9,905,215.49416824080487,9.3,4.2,70,71,1218866.24,0,0,0,0,0,1,0,1
221,3.8,47,39.85,2052.0,26670.0,8,725,286.544719444567,3.3,9.4,25,37,432858.25,1,0,0,1,0,0,0,1
222,3.0,63,73.05,2438.0,26300.0,17,158,111.13151073716824,5.3,1.5,53,44,1040644.7,0,1,0,0,0,1,0,0
223,3.3,65,36.64,1236.0,19988.0,8,73,135.45531708379318,5.8,7.8,20,37,541458.28,0,1,0,0,0,0,0,1
224,4.3,89,34.4,6478.0,65379.0,1,722,259.8274196105816,8.7,2.6,9,51,693634.35,0,0,0,0,0,0,1,0
225,4.2,63,41.8,1770.0,19423.0,18,548,252.76345510982088,6.0,5.2,9,45,607293.95,0,1,0,0,0,0,0,1
226,4.6,54,41.7,2145.0,22710.0,15,421,216.22258979254764,3.3,9.6,0,52,521957.6,0,1,0,0,0,0,0,1
227,3.5,40,35.13,1522.0,23226.0,16,214,176.5060764695478,5.9,6.2,35,29,335909.42,1,0,0,0,0,0,1,1
228,4.5,41,27.74,1393.0,22055.0,2,446,54.42784821678727,1.4,5.7,2,3,258850.41,1,0,0,0,0,0,1,1
229,4.4,47,27.64,3015.0,37180.0,13,321,120.11098935094977,8.5,1.6,34,1,310539.42,1,0,0,0,0,0,1,1
230,3.6,33,30.65,2524.0,28352.0,2,673,89.58437638488769,6.1,3.5,11,20,235807.3,1,0,0,0,0,0,1,0
231,4.1,82,33.26,6967.0,70628.0,14,476,62.79370418719935,6.9,1.0,80,60,634823.38,0,0,0,0,0,0,1,1
232,3.3,49,39.92,1773.0,24932.0,7,122,244.01992981106903,2.8,8.9,18,32,447377.62,1,0,0,0,0,0,0,1
233,3.9,62,61.97,2255.0,29779.0,11,99,82.82802568844048,6.0,6.8,9,13,865261.45,0,1,1,0,0,0,0,0
234,4.8,73,59.98,6212.0,63673.0,15,672,139.35322319554953,5.8,2.1,42,57,997633.93,0,0,1,0,0,0,0,1
235,3.8,56,51.71,917.0,15305.0,17,574,294.364219366107,6.6,4.3,25,27,662599.11,0,1,0,0,1,0,0,1
236,4.7,51,64.04,2430.0,30277.0,17,120,152.28835634349645,8.6,8.3,7,45,749441.69,0,1,1,0,0,0,0,1
237,4.2,70,31.99,4035.0,40734.0,15,980,85.37659730514817,7.9,2.3,51,40,523466.99,0,1,0,1,0,0,0,0
238,3.4,47,62.65,992.0,15247.0,16,541,222.44059411275344,5.9,3.1,38,8,671570.7,1,0,1,0,0,0,0,1
239,4.2,50,43.66,3759.0,37523.0,9,523,252.48542699726048,9.0,5.9,1,33,504572.09,1,0,0,0,0,0,0,0
240,4.0,75,29.92,7187.75,77526.875,19,250,119.78767426804164,4.2,2.3,38,74,533141.59,0,0,0,0,0,0,1,0
241,3.8,85,28.56,3479.0,40110.0,9,852,252.3377520834546,5.4,4.4,53,18,556500.16,0,0,0,0,0,0,1,0
242,3.2,32,35.15,2260.0,30345.0,6,73,117.8802696832126,6.8,9.8,23,28,267477.1,1,0,0,0,0,0,0,1
243,3.8,64,38.77,852.0,15906.0,1,518,223.27795953649252,5.0,5.9,39,55,556604.0,0,1,0,1,0,0,0,0
244,3.1,90,58.61,5541.0,58801.0,5,486,81.20090488586635,4.3,7.3,28,43,1182387.96,0,0,1,0,0,0,0,0
245,3.2,49,38.93,1939.0,20107.0,5,263,156.9557371921578,2.0,7.0,7,37,433410.6,1,0,0,0,0,0,0,0
246,3.8,39,48.7,1629.0,22679.0,1,344,180.12348629138904,6.7,2.9,14,8,427083.55,1,0,0,0,1,0,0,0
247,3.6,38,30.49,900.0,10927.0,1,196,231.3208943372848,2.7,8.6,25,6,263621.32,1,0,0,0,0,0,1,1
248,4.9,60,72.73,2805.0,34074.0,6,989,212.507797469388,2.2,2.1,47,30,977311.61,0,1,0,0,0,1,0,1
249,3.8,43,53.49,1765.0,18516.0,9,431,263.3357000032893,2.6,9.3,35,2,525079.76,1,0,0,0,1,0,0,1
250,4.5,41,34.32,2785.0,27596.0,19,735,96.07276697789672,7.2,2.9,40,7,340849.62,1,0,0,1,0,0,0,0
251,4.1,36,52.29,3828.0,42704.0,5,478,215.31163723539896,2.2,9.6,3,8,432562.75,1,0,0,0,1,0,0,1
252,4.4,40,42.93,3846.0,45447.0,17,465,81.93752557992127,9.8,8.2,32,14,413012.93,1,0,0,0,0,0,0,0
253,3.5,86,58.27,4894.0,50578.0,12,54,169.51998028948216,7.8,2.5,11,7,1125633.94,0,0,1,0,0,0,0,1
254,4.9,78,26.06,5628.0,56521.0,6,893,181.13938260138912,4.5,2.4,49,64,470605.75,0,0,0,0,0,0,1,0
255,4.1,42,39.84,3764.0,39174.0,13,921,56.81585584663433,6.3,1.8,10,35,394737.82,1,0,0,1,0,0,0,1
256,4.7,65,37.45,3094.0,30981.0,8,439,67.58917400323467,1.1,3.2,52,6,552490.9,0,1,0,1,0,0,0,0
257,3.7,72,72.13,4291.0,41717.0,3,899,259.8179527422891,8.6,6.9,49,9,1162599.73,0,0,0,0,0,1,0,1
258,3.2,34,45.65,1758.0,22600.0,11,56,121.69708952169374,3.4,5.7,29,20,361575.75,1,0,0,0,1,0,0,0
259,4.3,86,74.0,5864.0,62668.0,1,772,136.53628743593333,1.6,6.5,30,34,1350758.47875,0,0,0,0,0,1,0,1
260,3.0,70,61.23,4751.0,50603.0,14,832,210.1015567271147,7.8,1.3,1,47,971465.59,0,0,1,0,0,0,0,1
261,4.0,70,64.33,974.0,14261.0,13,539,105.17865662509855,4.0,1.7,65,62,1013450.86,0,1,1,0,0,0,0,0
262,3.4,38,75.72,2053.0,28918.0,15,378,98.21564582970372,6.1,7.2,11,32,660329.2,1,0,0,0,0,1,0,1
263,4.3,46,35.53,3277.0,37296.0,8,325,155.38525736774625,8.6,8.6,17,11,382954.36,1,0,0,0,0,0,1,1
264,5.0,62,64.42,4415.0,51952.0,15,289,64.74917336134426,8.0,4.2,7,12,906816.84,0,1,1,0,0,0,0,1
265,3.9,64,65.12,2228.0,23564.0,13,876,279.24256260139776,4.0,2.5,2,30,937327.96,0,1,0,0,0,1,0,0
266,4.6,50,54.74,2150.0,27020.0,1,53,285.02722286225713,8.8,3.8,34,14,614012.52,1,0,0,0,1,0,0,0
267,4.0,37,65.83,2173.0,29530.0,11,763,162.05004111800355,4.5,4.7,32,34,559627.27,1,0,0,0,0,1,0,1
268,4.0,57,74.36,1282.0,17743.0,15,155,102.3098505036986,5.5,6.7,30,8,955281.71,0,1,0,0,0,1,0,0
269,4.9,71,38.08,7187.75,77526.875,4,89,167.64364866110054,6.5,4.7,67,69,626729.2,0,0,0,0,0,0,0,1
270,4.8,79,61.71,2197.0,29466.0,6,626,74.98329748220205,1.6,9.1,22,66,1090445.99,0,0,1,0,0,0,0,1
271,4.6,54,25.42,1473.0,17069.0,12,596,149.4493291210179,6.4,4.6,36,51,324583.41,0,1,0,0,0,0,1,0
272,3.6,85,33.48,6580.0,69223.0,1,605,68.41638717154756,6.2,2.6,44,13,645079.71,0,0,0,0,0,0,1,0
273,4.1,68,36.23,3500.0,39160.0,10,312,226.5414258700236,8.9,3.2,34,13,565121.97,0,1,0,0,0,0,0,0
274,3.4,70,34.52,3225.0,37690.0,18,711,118.92838752768203,4.2,5.2,64,48,563901.84,0,0,0,1,0,0,0,0
275,3.9,82,33.99,6004.0,67342.0,1,328,180.1648708100704,3.2,8.0,2,64,632264.86,0,0,0,0,0,0,1,0
276,4.0,33,72.65,3590.0,43377.0,7,626,53.384837575161086,5.3,8.8,9,32,550876.05,1,0,0,0,0,1,0,1
277,4.7,36,35.07,1512.0,20658.0,2,393,181.1591156004995,7.2,2.7,29,23,289352.42,1,0,0,0,0,0,0,0
278,4.8,70,49.43,4179.0,50275.0,8,837,50.81698444051928,6.1,1.0,27,9,781547.63,0,0,0,0,1,0,0,0
279,3.8,71,55.46,7187.75,73117.0,1,593,281.2980438015085,2.2,8.8,3,38,886958.25,0,0,1,0,0,0,0,0
280,3.0,45,62.41,921.0,10700.0,19,528,175.28947339987496,4.1,3.1,44,17,644430.06,1,0,1,0,0,0,0,1
281,4.7,43,65.66,4034.0,42924.0,6,914,75.01662395448196,1.6,8.4,3,9,640133.34,1,0,1,0,0,0,0,0
282,3.3,34,72.21,3140.0,32514.0,11,213,135.2636965463014,7.7,6.0,22,5,564237.03,1,0,0,0,0,1,0,0
283,4.2,63,47.47,4175.0,49664.0,19,451,61.516783357741616,8.9,4.6,39,34,693806.6,0,1,0,0,1,0,0,1
284,3.0,86,38.91,1654.0,19454.0,10,534,182.72385820239717,1.4,2.3,22,68,752704.54,0,0,0,0,0,0,0,1
285,3.8,41,45.74,3570.0,44348.0,16,402,80.58580396311042,5.7,7.0,14,8,442432.14,1,0,0,0,0,0,0,0
286,5.0,89,57.46,7187.75,77526.875,16,722,168.27688027820827,6.1,8.4,76,66,1171515.93,0,0,1,0,0,0,0,1
287,3.2,61,51.18,3103.0,32294.0,10,886,126.37697094086371,4.9,5.1,0,56,709620.9,0,1,0,0,1,0,0,1
288,3.8,52,49.4,3779.0,37179.0,18,131,240.39585062253352,5.5,5.0,36,46,597657.45,0,1,0,0,1,0,0,0
289,3.6,50,53.45,974.0,17166.0,18,314,170.56382068011675,7.4,7.8,23,47,617566.3,1,0,0,0,1,0,0,0
290,4.8,70,34.54,1665.0,24849.0,3,91,262.0463227136416,5.4,5.5,43,60,545427.77,0,1,0,0,0,0,1,1
291,4.7,71,28.75,5538.0,57313.0,12,248,285.3370947147723,9.3,8.1,64,7,481443.65,0,0,0,0,0,0,1,1
292,3.5,50,62.26,864.0,16308.0,10,432,292.38121706422794,5.9,1.5,44,9,701722.18,1,0,1,0,0,0,0,1
293,3.2,90,51.04,1475.0,14263.0,16,256,115.04908812391174,1.6,8.7,76,24,1035690.05,0,0,0,0,1,0,0,0
294,4.3,84,33.06,6217.0,69639.0,9,159,241.8921725008489,9.6,3.4,37,66,640202.39,0,0,0,1,0,0,0,1
295,3.7,60,47.99,2487.0,24540.0,18,693,159.52770507365,2.3,2.5,16,53,660643.41,0,1,0,0,1,0,0,0
296,4.3,59,40.92,3436.0,38366.0,13,479,156.54328908516658,8.1,1.3,55,39,558304.1,0,1,0,0,0,0,0,0
297,3.1,67,36.69,1262.0,17309.0,14,792,267.057603560646,5.7,8.5,50,46,567317.06,0,1,0,0,0,0,0,1
298,3.3,70,63.92,3107.0,39041.0,19,121,86.41722580880784,7.7,1.5,29,47,1015206.07,0,1,1,0,0,0,0,0
299,4.4,51,30.76,3409.0,42852.0,14,457,169.4525769890147,5.6,9.6,19,18,374466.66,0,1,0,1,0,0,0,1
300,3.4,36,46.04,2186.0,23445.0,2,889,198.2208099284552,1.5,6.1,4,16,375929.41,1,0,0,0,1,0,0,0
301,4.7,76,33.76,5779.0,64754.0,11,685,66.53085676935501,4.4,7.3,68,25,595167.32,0,0,0,1,0,0,0,0
302,3.1,76,56.3,1990.0,27591.0,8,758,266.1285635486969,6.6,7.5,36,41,962322.85,0,0,1,0,0,0,0,0
303,3.4,83,40.23,1547.0,20996.0,3,328,128.58477709843024,6.7,3.6,79,5,746816.33,0,0,0,0,0,0,0,0
304,5.0,71,39.4,7187.75,77526.875,15,156,214.2049118465099,9.8,8.3,20,59,657403.95,0,0,0,0,0,0,0,0
305,3.9,51,32.94,2651.0,29854.0,13,488,282.02000039887486,6.5,9.5,33,4,396570.84,0,1,0,0,0,0,1,1
306,4.4,84,65.48,7175.0,77526.875,8,915,229.9386798250992,3.6,4.3,69,34,1239737.02,0,0,1,0,0,0,0,0
307,3.4,40,63.29,2351.0,22108.0,13,704,271.5026336898615,1.4,8.5,5,35,580941.9,1,0,1,0,0,0,0,1
308,4.2,39,46.97,963.0,12078.0,16,100,67.38617055265507,8.1,7.9,9,34,429438.88,1,0,0,0,1,0,0,0
309,4.5,72,55.29,4993.0,50577.0,1,172,173.18366852018414,9.0,6.3,5,11,891709.71,0,0,0,0,1,0,0,0
310,3.6,86,29.31,6460.0,68476.0,2,611,191.2080314212544,6.5,4.3,66,44,576984.44,0,0,0,0,0,0,1,0
311,4.7,38,70.22,2696.0,33410.0,13,480,222.2597201585405,5.3,4.7,24,3,610941.28,1,0,0,0,0,1,0,0
312,4.2,44,34.64,1368.0,17586.0,14,900,79.21456348976723,8.7,3.8,19,7,359672.98,1,0,0,1,0,0,0,0
313,3.8,63,68.09,2244.0,25275.0,2,842,214.1973200135681,3.2,4.8,34,26,955836.88,0,1,0,0,0,1,0,0
314,4.1,48,74.85,1518.0,24197.0,16,600,86.49838771735811,4.6,9.9,0,27,816781.0,1,0,0,0,0,1,0,0
315,4.2,66,58.65,1199.0,20699.0,14,373,66.90320180316499,5.6,4.3,51,7,873658.25,0,1,1,0,0,0,0,1
316,3.3,69,36.36,981.0,12078.0,7,991,167.3298019761782,1.4,7.0,30,43,567347.64,0,1,0,1,0,0,0,0
317,3.8,66,57.64,1940.0,23254.0,14,889,200.09382150543257,7.2,3.9,5,53,861872.38,0,1,1,0,0,0,0,0
318,3.7,65,38.77,1776.0,17886.0,18,424,289.5294069345656,2.7,5.2,8,13,579061.42,0,1,0,1,0,0,0,0
319,3.8,69,43.52,2098.0,21621.0,17,923,224.65635684615825,4.0,1.8,11,40,685824.29,0,1,0,0,0,0,0,0
320,4.5,77,58.26,4665.0,53437.0,5,830,197.84769037133935,4.7,7.9,65,69,1012874.57,0,0,1,0,0,0,0,0
321,4.0,36,62.5,1266.0,16523.0,11,727,103.64122522410575,6.7,6.9,2,21,516166.65,1,0,1,0,0,0,0,0
322,4.9,61,62.74,3629.0,42364.0,18,597,88.01109170366632,1.6,4.1,12,24,870008.0,0,1,1,0,0,0,0,0
323,3.6,30,31.19,1163.0,12374.0,16,470,201.8183061924279,4.1,5.7,8,7,229589.35,1,0,0,0,0,0,1,1
324,3.8,41,61.61,923.0,17715.0,10,987,105.73725983863328,3.5,8.8,39,38,578334.41,1,0,1,0,0,0,0,0
325,4.6,55,51.32,3716.0,37464.0,6,425,226.6512730517544,1.0,1.4,40,39,637700.88,0,1,0,0,1,0,0,1
326,4.1,85,45.9,5416.0,63220.0,14,158,78.61927296536851,7.2,9.4,71,3,891726.1,0,0,0,0,1,0,0,0
327,4.1,67,37.37,1238.0,12549.0,2,804,134.9089558538004,3.1,5.2,21,34,560627.81,0,1,0,1,0,0,0,0
328,3.1,88,40.17,6049.0,66318.0,9,540,243.2716908604556,2.5,8.7,79,80,808612.67,0,0,0,0,0,0,0,1
329,3.8,32,29.82,779.0,13070.0,13,685,257.75926997236127,8.2,8.8,31,10,234893.18,1,0,0,0,0,0,1,0
330,3.5,72,39.46,4069.0,46007.0,12,272,136.31019338712684,1.4,1.5,34,19,646694.51,0,0,0,1,0,0,0,0
331,5.0,74,45.26,4240.0,48828.0,2,68,101.6799825461918,9.1,8.0,64,47,757994.82,0,0,0,0,1,0,0,0
332,3.6,72,27.76,5818.0,63057.0,3,598,289.5499652910607,7.2,7.6,70,51,464554.49,0,0,0,0,0,0,1,0
333,4.8,48,26.34,3024.0,39000.0,13,266,240.26899853631232,2.5,1.4,39,37,300855.92,1,0,0,0,0,0,1,0
334,4.4,34,35.39,1961.0,27461.0,1,662,251.76482195443816,4.2,9.5,10,31,278453.48,1,0,0,0,0,0,0,0
335,3.7,83,28.03,6330.0,68646.0,4,754,105.6879124704856,9.5,6.7,10,81,538587.34,0,0,0,0,0,0,1,0
336,4.1,90,65.87,6471.0,70545.0,18,646,156.10966200895734,6.6,2.5,76,32,1342487.41,0,0,1,0,0,0,0,1
337,4.7,65,27.97,3564.0,38283.0,13,282,67.05218281016211,6.5,2.1,40,58,426018.16,0,1,0,0,0,0,1,1
338,4.8,70,42.3,7187.75,77526.875,6,600,77.34987205495712,6.9,6.1,3,14,679089.05,0,0,0,0,0,0,0,0
339,3.3,66,31.3,2773.0,34305.0,6,459,105.23976093969436,5.2,1.5,2,43,469961.45,0,1,0,1,0,0,0,0
340,3.7,80,41.62,1733.0,20535.0,15,603,125.808657721953,2.5,2.5,73,34,755967.99,0,0,0,0,0,0,0,0
341,3.7,58,45.83,3440.0,38375.0,18,561,299.29620073299344,2.4,9.5,4,57,617079.04,0,1,0,0,0,0,0,1
342,3.1,50,48.21,1502.0,16681.0,17,239,155.52214129401128,7.2,7.7,11,23,557553.69,1,0,0,0,1,0,0,0
343,4.2,73,64.33,7010.0,75771.0,14,870,224.46894573349,9.0,6.5,33,30,1070290.05,0,0,1,0,0,0,0,0
344,4.7,71,55.97,5515.0,64681.0,4,355,276.1117941831545,3.7,2.9,52,31,894439.59,0,0,0,0,1,0,0,0
345,3.8,78,36.47,4860.0,49793.0,1,922,111.51420794950246,5.5,3.0,37,32,642370.62,0,0,0,1,0,0,0,1
346,4.5,74,68.4,1930.0,25040.0,8,502,86.1805487709488,9.9,5.0,3,10,1129980.6,0,0,0,0,0,1,0,0
347,4.3,53,37.41,3283.0,34814.0,11,156,110.81454937372754,3.3,7.8,10,31,459278.88,0,1,0,1,0,0,0,0
348,3.8,74,64.29,4983.0,50860.0,13,718,270.6054217517622,4.5,1.0,73,46,1076737.75,0,0,1,0,0,0,0,1
349,3.3,47,26.88,1956.0,26865.0,17,274,216.42150855751024,4.3,1.4,6,2,301566.13,1,0,0,0,0,0,1,1
350,4.4,42,39.98,1685.0,19997.0,14,435,162.83378081011983,1.3,8.8,8,7,391783.09,1,0,0,0,0,0,0,1
351,4.7,74,68.51,6504.0,65635.0,17,579,255.0706867083105,5.6,8.3,17,32,1151775.8,0,0,0,0,0,1,0,0
352,4.4,48,58.12,3125.0,39502.0,1,109,109.18161072470213,2.9,7.3,46,38,628820.12,1,0,1,0,0,0,0,1
353,3.0,72,54.47,2347.0,26510.0,8,421,109.79384363490072,2.2,5.5,26,40,880015.98,0,0,0,0,1,0,0,0
354,3.4,87,39.64,6652.0,66030.0,19,191,191.8050230055726,7.4,2.3,27,7,794120.18,0,0,0,0,0,0,0,0
355,3.1,35,33.73,1983.0,21675.0,11,167,247.5156893131048,7.9,1.9,31,25,280721.58,1,0,0,1,0,0,0,0
356,4.1,75,51.64,4675.0,52673.0,10,729,114.88962922878665,9.0,9.1,73,18,883040.39,0,0,0,0,1,0,0,1
357,4.5,34,57.41,2105.0,29900.0,1,241,102.50858462772064,9.4,4.4,33,8,442863.17,1,0,1,0,0,0,0,0
358,3.2,50,57.53,2077.0,21107.0,5,335,168.4936748347775,8.8,7.3,4,37,650203.08,0,1,1,0,0,0,0,1
359,4.7,77,35.72,7187.75,77526.875,16,590,83.55117250291644,2.1,5.1,19,6,640212.36,0,0,0,1,0,0,0,1
360,4.1,50,69.5,2747.0,28480.0,5,718,236.9529368946102,3.0,7.6,29,3,780529.5,0,1,0,0,0,1,0,0
361,4.4,50,33.24,4327.0,43412.0,16,68,194.33273058111013,2.1,2.7,32,5,392404.98,1,0,0,1,0,0,0,0
362,4.9,55,25.59,3872.0,41780.0,3,651,178.1353022722369,4.2,5.4,18,33,326535.64,0,1,0,0,0,0,1,1
363,3.2,69,50.73,958.0,9096.0,2,671,268.0658533800232,2.1,4.4,1,60,778159.36,0,1,0,0,1,0,0,0
364,4.8,43,73.98,3790.0,42241.0,17,619,233.140456157198,6.9,3.2,17,15,730122.07,1,0,0,0,0,1,0,0
365,3.3,60,44.37,1181.0,17676.0,1,165,87.31744798926965,7.5,6.4,13,9,594933.24,0,1,0,0,0,0,0,1
366,3.8,51,27.59,839.0,14871.0,16,89,155.1079546105394,2.4,5.8,4,35,331508.77,0,1,0,0,0,0,1,0
367,4.7,50,71.6,948.0,16187.0,2,314,130.31763875143017,6.6,5.5,17,13,797077.35,1,0,0,0,0,1,0,1
368,4.8,53,54.41,4508.0,48685.0,7,170,250.51735950373453,1.2,6.3,44,6,654543.62,0,1,0,0,1,0,0,1
369,4.0,42,59.5,3278.0,41012.0,11,671,229.7591960428137,4.9,2.3,14,1,571083.1,1,0,1,0,0,0,0,0
370,4.2,56,45.25,3073.0,38038.0,6,413,168.00252195133282,3.6,4.3,22,30,574586.4,0,1,0,0,0,0,0,1
371,4.4,35,39.93,3358.0,34711.0,2,254,255.9116272338271,10.0,3.9,3,28,323531.83,1,0,0,1,0,0,0,1
372,4.7,32,47.29,1246.0,22007.0,14,535,152.516784504035,9.3,7.9,1,26,359324.5,1,0,0,0,1,0,0,0
373,3.2,58,27.85,2922.0,34829.0,4,720,250.8880075747128,2.3,1.3,23,16,368201.3,0,1,0,0,0,0,1,1
374,4.6,63,26.98,1731.0,18477.0,19,895,58.01872373300733,9.3,3.5,11,15,403654.89,0,1,0,0,0,0,1,1
375,4.0,69,57.16,2137.0,22180.0,2,144,83.65474413502542,4.8,9.3,28,27,880541.06,0,1,1,0,0,0,0,1
376,3.9,80,64.99,5462.0,61394.0,2,448,238.993601963315,6.2,3.7,5,59,1161892.86,0,0,1,0,0,0,0,0
377,3.8,74,45.24,2080.0,24723.0,13,595,78.59731070329205,5.8,2.4,23,5,757072.31,0,0,0,0,0,0,0,1
378,4.0,83,30.57,3339.0,42076.0,13,803,220.9402601416052,7.5,7.8,16,5,585681.16,0,0,0,1,0,0,0,1
379,4.9,48,41.53,2096.0,29656.0,3,879,230.89344953188484,4.0,1.4,31,26,451015.37,1,0,0,0,0,0,0,0
380,4.1,57,61.21,1577.0,23539.0,6,379,215.5488392969804,1.6,4.8,24,52,782236.84,0,1,1,0,0,0,0,0
381,4.9,36,59.3,4776.0,54940.0,17,874,254.5580313013835,4.8,8.7,25,33,506369.6,1,0,1,0,0,0,0,0
382,3.4,76,31.95,4261.0,46862.0,1,710,177.90426753034097,5.9,9.6,70,16,553428.1,0,0,0,0,0,0,1,1
383,4.4,52,65.42,2868.0,32785.0,7,664,274.25926568087027,6.0,3.2,34,9,766685.27,0,1,1,0,0,0,0,1
384,4.6,32,66.87,3653.0,36271.0,7,359,192.37405691761865,8.1,3.7,1,16,490672.8,1,0,0,0,0,1,0,1
385,4.4,67,46.32,2848.0,32535.0,13,266,176.96824218251777,1.4,6.1,26,61,706863.95,0,1,0,0,1,0,0,1
386,4.2,42,55.37,2111.0,22408.0,9,726,177.34682747376058,9.9,3.0,7,1,530925.12,1,0,1,0,0,0,0,0
387,4.1,50,39.0,3264.0,37129.0,18,217,278.0205543711543,9.9,2.4,34,13,460219.45,0,1,0,0,0,0,0,0
388,4.7,74,33.71,6093.0,61916.0,1,581,110.92400894669098,1.9,4.8,17,55,566478.68,0,0,0,1,0,0,0,1
389,4.6,73,34.74,4438.0,53381.0,11,158,223.7588605928008,4.1,1.7,22,20,580389.51,0,0,0,1,0,0,0,1
390,3.2,65,35.54,1287.0,11877.0,11,248,110.65394704124662,6.3,9.0,15,62,530318.83,0,1,0,1,0,0,0,0
391,4.7,44,73.34,3547.0,42558.0,10,451,73.04374463694347,4.4,4.0,30,35,734021.74,1,0,0,0,0,1,0,1
392,3.8,87,39.31,5867.0,61275.0,17,794,288.43596940831003,5.4,4.0,60,40,788056.68,0,0,0,0,0,0,0,1
393,3.5,86,68.64,2207.0,25074.0,17,221,82.43134488895736,3.9,8.1,33,44,1326057.24,0,0,0,0,0,1,0,1
394,4.7,83,64.1,3826.0,38933.0,12,233,221.5483128868436,7.4,4.1,0,52,1194380.55,0,0,1,0,0,0,0,0
395,3.9,63,54.35,3315.0,34988.0,10,779,156.1396814709651,4.3,7.8,8,19,775664.3,0,1,0,0,1,0,0,0
396,4.6,68,32.56,3172.0,31405.0,12,66,259.2753416575624,4.9,2.6,67,6,509470.65,0,1,0,1,0,0,0,0
397,3.5,35,38.46,1053.0,16753.0,6,603,243.3005457592645,6.2,5.8,19,21,311957.45,1,0,0,0,0,0,0,0
398,3.0,42,39.08,1152.0,19508.0,6,205,85.94210613618313,9.7,7.9,16,27,379051.68,1,0,0,1,0,0,0,1
399,4.0,47,65.87,2396.0,32459.0,6,70,166.9541860303064,6.8,5.0,43,19,699340.8,1,0,0,0,0,1,0,1
400,3.2,64,28.58,2868.0,35531.0,8,470,56.88307043136916,1.9,1.6,9,31,418489.03,0,1,0,0,0,0,1,0
401,4.5,56,59.93,2300.0,25008.0,5,200,157.38087851601594,3.9,7.6,45,18,754607.51,0,1,1,0,0,0,0,1
402,3.6,48,47.06,2431.0,24054.0,6,160,225.0539555649435,4.8,5.4,42,27,514211.06,1,0,0,0,1,0,0,0
403,3.9,46,56.98,2744.0,34168.0,2,865,108.03905349552926,7.7,3.8,39,24,592910.66,1,0,1,0,0,0,0,1
404,3.2,58,29.67,1564.0,18504.0,17,364,252.50835164941108,5.0,9.9,12,21,406296.65,0,1,0,0,0,0,1,1
405,3.6,40,53.3,1016.0,13405.0,8,689,63.29120654845159,6.9,8.9,37,1,488405.65,1,0,0,0,1,0,0,1
406,4.6,74,34.24,4417.0,49602.0,9,929,58.64159054004677,8.6,1.3,15,69,582683.2,0,0,0,0,0,0,1,0
407,3.3,51,65.77,1831.0,26211.0,8,507,56.86313701534008,1.9,6.3,38,32,756360.08,0,1,1,0,0,0,0,1
408,4.3,44,65.81,884.0,12406.0,11,101,120.0067178900458,7.9,4.2,32,41,658147.59,1,0,0,0,0,1,0,1
